Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
India,IND,1980,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,83244.567
India,IND,1979,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,82731.187
India,IND,1978,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,75378.852
India,IND,1977,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,68613.237
India,IND,1976,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,63490.438
India,IND,1975,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,61887.959
India,IND,1974,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,60677.849
India,IND,1973,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,61799.951
India,IND,1972,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,58925.023
India,IND,1971,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,55489.044
India,IND,1970,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,49372.488
India,IND,1969,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,45386.459
India,IND,1968,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,42284.177
India,IND,1967,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,32724.308
India,IND,1966,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,35705.579
India,IND,1965,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,30839.47
India,IND,1964,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,28144.225
India,IND,1963,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,27128.466
India,IND,1962,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,24906.264
India,IND,1961,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,21327.272
India,IND,1960,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,19460.769
India,IND,2014,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,22.9679674842033
India,IND,2013,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,22.6648188263451
India,IND,2012,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,21.6911223705652
India,IND,2011,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,22.6806196827521
India,IND,2010,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,24.0890558763572
India,IND,2009,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.1603811588731
India,IND,2008,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,25.7210060299134
India,IND,2007,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,23.8517889427861
India,IND,2006,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,24.3075772022941
India,IND,2005,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,24.5395865577272
India,IND,2004,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,25.7171538759665
India,IND,2003,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.7235370819341
India,IND,2002,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.0174852782097
India,IND,2001,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,28.6286871532975
India,IND,2000,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,29.4375402023533
India,IND,1999,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,28.6697011209805
India,IND,1998,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,28.1030903607379
India,IND,1997,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.6324349163853
India,IND,1996,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.5817498711619
India,IND,1995,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.6719381876511
India,IND,1994,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.0376707073807
India,IND,1993,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,25.843914995389
India,IND,1992,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.9220480164496
India,IND,1991,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,25.3055880550449
India,IND,1990,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,25.5666439633984
India,IND,1989,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.0511599333743
India,IND,1988,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,25.3475408012901
India,IND,1987,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.1579461001426
India,IND,1986,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.6530962245855
India,IND,1985,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.387735808517
India,IND,1984,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.3608525996542
India,IND,1983,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.210489618841
India,IND,1982,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.0233987435368
India,IND,1981,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.4983441916842
India,IND,1980,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.5096399752432
India,IND,1979,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.8658152489409
India,IND,1978,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.6265981010609
India,IND,1977,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,24.5880312228968
India,IND,1976,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,24.0689511364426
India,IND,1975,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,24.5390834011865
India,IND,1974,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.1550620406228
India,IND,1973,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.5470341130126
India,IND,1972,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.0485456504175
India,IND,1971,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.9535633494238
India,IND,1970,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,25.3006614552014
India,IND,1969,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,23.7968891196093
India,IND,1968,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,22.5712999393192
India,IND,1967,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,18.9993612944433
India,IND,1966,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,20.7873444204863
India,IND,1965,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,18.5811184021564
India,IND,1964,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,18.6821478993233
India,IND,1963,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,17.6063209500464
India,IND,1962,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,17.3601881198241
India,IND,1961,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,16.3549956412924
India,IND,1960,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,16.1390384089043
India,IND,2014,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.72767050665838
India,IND,2013,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.58860010420502
India,IND,2012,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.59466840041331
India,IND,2011,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.47308087826488
India,IND,2010,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.39327329120641
India,IND,2009,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.42778047280521
India,IND,2008,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.3062539032121
India,IND,2007,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.18965180664139
India,IND,2006,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.11860389870515
India,IND,2005,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.06531244043517
India,IND,2004,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.02186286577959
India,IND,2003,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.989271007927839
India,IND,2002,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.964275366386836
India,IND,2001,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.968514318768635
India,IND,2000,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.976601686435581
India,IND,1999,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.959258891464266
India,IND,1998,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.918329424277408
India,IND,1997,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.916859883598964
India,IND,1996,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.898163091871523
India,IND,1995,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.841937013514616
India,IND,1994,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.808723950112571
India,IND,1993,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.78034732139243
India,IND,1992,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.768813908502824
India,IND,1991,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.738482682250129
India,IND,1990,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.709000751442441
India,IND,1989,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.676937710924893
India,IND,1988,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.629950481864444
India,IND,1987,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.595939656127809
India,IND,1986,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.570556174175371
India,IND,1985,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.543976975684869
India,IND,1984,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.506132025468217
India,IND,1983,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.505276829721864
India,IND,1982,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.477490557515728
India,IND,1981,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.47364445342789
India,IND,1980,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.449266661829335
India,IND,1979,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.434690103323895
India,IND,1978,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.424114081315553
India,IND,1977,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.427724727602377
India,IND,1976,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.413696985725832
India,IND,1975,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.404751114485671
India,IND,1974,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.381064001697759
India,IND,1973,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.377193440247623
India,IND,1972,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.374899180373696
India,IND,1971,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.362529743663078
India,IND,1970,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.351488940920585
India,IND,1969,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.351187328297386
India,IND,1968,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.35245749130318
India,IND,1967,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.330973865025084
India,IND,1966,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.337039502071595
India,IND,1965,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.332527211250901
India,IND,1964,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.308168699467371
India,IND,1963,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.321794971750968
India,IND,1962,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.305850958133351
India,IND,1961,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.28370370894933
India,IND,1960,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.267634185282308
India,IND,2014,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.304021148266247
India,IND,2013,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.30245957736136
India,IND,2012,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.324807226240039
India,IND,2011,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.31853426422258
India,IND,2010,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.319546794920218
India,IND,2009,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.354606412238948
India,IND,2008,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.347658577956877
India,IND,2007,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.327908297258766
India,IND,2006,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.335756565930303
India,IND,2005,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.350532189071684
India,IND,2004,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.368315729539609
India,IND,2003,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.388847248152485
India,IND,2002,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.409586586223092
India,IND,2001,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.426523292473684
India,IND,2000,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.452824356942318
India,IND,1999,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.463916386368126
India,IND,1998,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.481612723889594
India,IND,1997,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.506914181892803
India,IND,1996,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.515864208617638
India,IND,1995,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.519657966619848
India,IND,1994,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.537806448804512
India,IND,1993,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.554431174097007
India,IND,1992,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.574314090459051
India,IND,1991,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.583357701675148
India,IND,1990,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.573313889173419
India,IND,2014,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.321254386847079
India,IND,2013,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.313670003832764
India,IND,2012,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.331036538402896
India,IND,2011,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.31853426422258
India,IND,2010,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.313008351643054
India,IND,2009,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.343349708245274
India,IND,2008,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.334075602234429
India,IND,2007,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.309084854812689
India,IND,2006,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.30820339418091
India,IND,2005,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.312315189423168
India,IND,2004,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.318246667634467
India,IND,2003,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.327178772665826
India,IND,2002,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.338345595792125
India,IND,2001,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.346850088360259
India,IND,2000,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.360334528188668
India,IND,1999,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.36108894844683
India,IND,1998,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.369527626111344
India,IND,1997,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.384611824300428
India,IND,1996,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.384767594650343
India,IND,1995,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.380627831603676
India,IND,1994,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.385830622303284
India,IND,1993,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.389441407044223
India,IND,1992,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.394070845660482
India,IND,1991,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.391357522520562
India,IND,1990,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.37203800772012
India,IND,2014,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1492751.359
India,IND,2013,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1329932.892
India,IND,2012,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1365785.151
India,IND,2011,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1210839.733
India,IND,2010,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1093532.403
India,IND,2009,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1088420.605
India,IND,2008,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1007497.249
India,IND,2007,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,931927.713
India,IND,2006,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,855698.117
India,IND,2005,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,798071.212
India,IND,2004,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,741104.367
India,IND,2003,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,692344.268
India,IND,2002,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,662153.857
India,IND,2001,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,643881.196
India,IND,2000,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,633701.604
India,IND,1999,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,620042.029
India,IND,1998,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,579774.702
India,IND,1997,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,583753.397
India,IND,1996,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,558066.062
India,IND,1995,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,521810.433
India,IND,1994,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,504106.157
India,IND,1993,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,479108.218
India,IND,1992,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,455096.702
India,IND,1991,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,434774.188
India,IND,1990,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,405430.854
India,IND,1989,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,375687.817
India,IND,1988,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,350847.559
India,IND,1987,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,322846.347
India,IND,1986,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,302175.468
India,IND,1985,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,280184.469
India,IND,1984,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,256073.944
India,IND,1983,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,257207.047
India,IND,1982,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,235751.43
India,IND,1981,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,232634.48
India,IND,1980,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,218289.176
India,IND,1979,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,199800.162
India,IND,1978,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,193236.232
India,IND,1977,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,196356.849
India,IND,1976,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,186855.652
India,IND,1975,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,178465.556
India,IND,1974,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,161102.311
India,IND,1973,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,152440.857
India,IND,1972,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,148641.845
India,IND,1971,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,140449.767
India,IND,1970,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,136669.09
India,IND,1969,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,136463.738
India,IND,1968,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,136973.451
India,IND,1967,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,131740.642
India,IND,1966,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,129404.763
India,IND,1965,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,128818.043
India,IND,1964,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,117167.984
India,IND,1963,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,122144.103
India,IND,1962,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,114227.05
India,IND,1961,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,104956.874
India,IND,1960,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,97208.503
India,IND,2014,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,66.6890013449954
India,IND,2013,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,65.3609235837529
India,IND,2012,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,67.6632434131285
India,IND,2011,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,65.7430359357859
India,IND,2010,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,63.5888895522897
India,IND,2009,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,62.6016328751637
India,IND,2008,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,64.2381009162943
India,IND,2007,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,66.2065138671071
India,IND,2006,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,65.6352400802189
India,IND,2005,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,65.2785276368043
India,IND,2004,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,64.2026646674248
India,IND,2003,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,62.9634199617825
India,IND,2002,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,62.807522808775
India,IND,2001,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,61.8430923659417
India,IND,2000,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,61.4139145453447
India,IND,1999,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,62.2678126887327
India,IND,1998,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,61.9270690533077
India,IND,1997,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,63.6115162534215
India,IND,1996,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,63.2495469885126
India,IND,1995,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,64.2970426767277
India,IND,1994,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,65.9194222801903
India,IND,1993,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,66.2028638892548
India,IND,1992,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,65.0986398661372
India,IND,1991,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,66.0560476906792
India,IND,1990,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,65.481358642542
